"bike_id","start_time","stop_time","start_station","start_lat","start_long","end_station","end_lat","end_long","type","birth_year","gender"
"26301","2018-10-25 14:57:35.179","2018-10-25 14:59:26.37","3185",40.7177325,-74.043845,"3481",40.71649,-74.04105,"Subscriber",1962,"Male"
"26301","2018-10-26 12:39:40.453","2018-10-26 12:42:40.595","3481",40.71649,-74.04105,"3183",40.7162469,-74.0334588,"Subscriber",1957,"Male"
"26301","2018-10-26 12:50:06.264","2018-10-26 12:53:19.076","3183",40.7162469,-74.0334588,"3481",40.71649,-74.04105,"Subscriber",1957,"Male"
"26301","2018-10-28 11:45:44.15","2018-10-28 11:51:04.903","3481",40.71649,-74.04105,"3639",40.7192517,-74.034234,"Subscriber",1957,"Male"
"26301","2018-10-28 14:09:46.864","2018-10-28 14:14:57.975","3639",40.7192517,-74.034234,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1957,"Male"
"26301","2018-10-29 08:22:09.908","2018-10-29 08:26:04.079","3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1990,"Male"
"26301","2018-11-08 17:18:57.494","2018-11-08 17:23:08.109","3186",40.7195861164717,-74.0431174635887,"3483",40.71942,-74.05099,"Subscriber",1987,"Male"
"26301","2018-11-10 14:11:45.26","2018-11-10 14:16:51.447","3483",40.71942,-74.05099,"3273",40.72165072488,-74.0428841114044,"Subscriber",1986,"Female"
"26301","2018-11-12 18:53:38.424","2018-11-12 18:58:31.389","3186",40.7195861164717,-74.0431174635887,"3276",40.7145840353589,-74.042817056179,"Subscriber",1989,"Female"
"26301","2018-11-12 20:10:35.822","2018-11-12 20:16:45.383","3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",1978,"Male"
"26301","2018-11-13 10:26:36.766","2018-11-13 10:31:27.26","3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1970,"Female"
"26301","2018-11-13 17:43:58.928","2018-11-13 17:48:34.185","3186",40.7195861164717,-74.0431174635887,"3209",40.7241765,-74.0506564,"Subscriber",1986,"Male"
"26301","2018-11-13 19:31:31.487","2018-11-13 19:45:34.417","3209",40.7241765,-74.0506564,"3207",40.7376037,-74.0524783,"Subscriber",1985,"Male"
"26301","2018-11-27 18:41:25.317","2018-11-27 18:47:04.475","3195",40.7307426253066,-74.0637838840485,"3679",40.722103786686,-74.0714550018311,"Subscriber",1993,"Male"
"26301","2018-11-28 05:08:48.733","2018-11-28 05:15:21.975","3679",40.722103786686,-74.0714550018311,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1986,"Male"
"26301","2018-11-28 11:50:43.191","2018-11-28 11:59:03.014","3195",40.7307426253066,-74.0637838840485,"3212",40.734785818,-74.050443636,"Customer",1992,"Male"
"26301","2018-12-02 23:30:20.733","2018-12-02 23:37:15.473","3212",40.734785818,-74.050443636,"3209",40.7241765,-74.0506564,"Subscriber",1982,"Male"
"26301","2018-12-03 08:17:22.873","2018-12-03 08:21:54.247","3209",40.7241765,-74.0506564,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1979,"Male"
"26301","2018-12-03 11:19:13.581","2018-12-03 11:21:09.465","3213",40.71848892,-74.047726625,"3185",40.7177325,-74.043845,"Subscriber",1971,"Male"
"26301","2018-12-03 16:46:04.268","2018-12-03 16:49:08.99","3186",40.7195861164717,-74.0431174635887,"3272",40.7233315864644,-74.0459525585174,"Subscriber",1980,"Male"
"26301","2018-12-03 16:57:14.981","2018-12-03 17:00:21.708","3272",40.7233315864644,-74.0459525585174,"3269",40.7260117296463,-74.0503889322281,"Subscriber",1980,"Male"
"26301","2018-12-04 08:06:37.677","2018-12-04 08:12:38.222","3269",40.7260117296463,-74.0503889322281,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1988,"Female"
"26301","2018-12-04 15:21:36.662","2018-12-04 15:22:54.226","3272",40.7233315864644,-74.0459525585174,"3211",40.72152515,-74.046304543,"Subscriber",1988,"Male"
"26301","2018-12-04 20:18:10.763","2018-12-04 20:22:45.365","3211",40.72152515,-74.046304543,"3203",40.727595966,-74.044247311,"Subscriber",1985,"Female"
"26301","2018-12-05 07:58:12.331","2018-12-05 08:03:10.909","3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1984,"Male"
"26301","2018-12-05 10:19:33.483","2018-12-05 10:25:27.206","3269",40.7260117296463,-74.0503889322281,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1982,"Female"
"26301","2018-12-05 18:32:11.696","2018-12-05 18:44:26.65","3186",40.7195861164717,-74.0431174635887,"3213",40.71848892,-74.047726625,"Subscriber",1962,"Male"
"26301","2018-12-05 18:52:24.891","2018-12-05 18:57:22.112","3213",40.71848892,-74.047726625,"3276",40.7145840353589,-74.042817056179,"Subscriber",1989,"Male"
"26301","2018-12-05 19:00:19.498","2018-12-05 19:10:10.677","3276",40.7145840353589,-74.042817056179,"3202",40.7272235,-74.0337589,"Subscriber",1982,"Male"
"26301","2018-12-05 20:14:25.485","2018-12-05 20:16:22.021","3202",40.7272235,-74.0337589,"3199",40.7287448,-74.0321082,"Subscriber",1972,"Female"
"26301","2018-12-05 20:19:46.868","2018-12-05 20:34:25.843","3199",40.7287448,-74.0321082,"3198",40.7487159453802,-74.0404433012009,"Subscriber",1988,"Male"
"26301","2018-12-06 15:35:12.754","2018-12-06 15:46:15.211","3198",40.7487159453802,-74.0404433012009,"3220",40.7349610200095,-74.0595030784607,"Subscriber",1978,"Male"
"26301","2018-12-06 16:19:13.312","2018-12-06 16:22:39.06","3220",40.7349610200095,-74.0595030784607,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1994,"Male"
"26301","2018-12-06 16:42:41.634","2018-12-06 17:10:46.535","3195",40.7307426253066,-74.0637838840485,"3225",40.7236589,-74.0641943,"Subscriber",1988,"Male"
"26301","2018-12-08 08:50:25.145","2018-12-08 08:52:52.231","3225",40.7236589,-74.0641943,"3194",40.7253399253558,-74.0676221251488,"Subscriber",1962,"Male"
"26301","2018-12-08 14:02:35.285","2018-12-08 14:08:32.234","3194",40.7253399253558,-74.0676221251488,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1954,"Male"
"26301","2018-12-08 14:22:02.305","2018-12-08 14:29:40.641","3195",40.7307426253066,-74.0637838840485,"3193",40.7246050998869,-74.0784059464931,"Subscriber",1990,"Female"
"26301","2018-12-08 14:39:11.612","2018-12-08 16:40:19.559","3193",40.7246050998869,-74.0784059464931,"3195",40.7307426253066,-74.0637838840485,"Customer",1985,"Male"
"26301","2018-12-08 20:33:51.469","2018-12-08 20:36:35.852","3195",40.7307426253066,-74.0637838840485,"3194",40.7253399253558,-74.0676221251488,"Subscriber",1993,"Male"
"26301","2018-12-09 09:44:23.198","2018-12-09 09:46:29.26","3194",40.7253399253558,-74.0676221251488,"3678",40.7257261374256,-74.0719592571259,"Subscriber",1994,"Female"
"26301","2018-12-09 11:09:33.057","2018-12-09 11:14:49.348","3678",40.7257261374256,-74.0719592571259,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1970,"Male"
"26301","2018-12-09 16:37:29.446","2018-12-09 16:59:07.649","3195",40.7307426253066,-74.0637838840485,"3694",40.71113,-74.0789,"Subscriber",1994,"Male"
"26301","2018-12-10 11:41:29.485","2018-12-10 11:53:21.823","3694",40.71113,-74.0789,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1994,"Male"
"26301","2018-12-10 15:49:40.426","2018-12-10 15:58:31.925","3195",40.7307426253066,-74.0637838840485,"3280",40.719282200707,-74.071261882782,"Subscriber",1960,"Male"
"26301","2018-12-11 10:10:45.36","2018-12-11 10:16:39.701","3280",40.719282200707,-74.071261882782,"3194",40.7253399253558,-74.0676221251488,"Subscriber",1988,"Male"
"26307","2018-03-08 21:19:52.117","2018-03-08 21:24:19.835","3225",40.7236589,-74.0641943,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1989,"Male"
"26307","2018-03-08 22:12:13.07","2018-03-08 22:16:29.983","3195",40.7307426253066,-74.0637838840485,"3225",40.7236589,-74.0641943,"Subscriber",1989,"Male"
"26307","2018-03-09 05:16:51.082","2018-03-09 05:29:44.073","3225",40.7236589,-74.0641943,"3206",40.7311689,-74.0575736,"Subscriber",1962,"Male"
"26307","2018-03-09 05:50:05.14","2018-03-09 05:53:00.634","3206",40.7311689,-74.0575736,"3209",40.7241765,-74.0506564,"Subscriber",1985,"Female"
"26307","2018-03-09 10:19:00.999","2018-03-09 10:23:34.618","3209",40.7241765,-74.0506564,"3185",40.7177325,-74.043845,"Subscriber",1988,"Male"
"26307","2018-03-10 13:12:02.859","2018-03-10 13:32:15.924","3185",40.7177325,-74.043845,"3199",40.7287448,-74.0321082,"Customer",1969,"Unknown"
"26307","2018-03-11 14:58:57.324","2018-03-11 15:00:42.043","3199",40.7287448,-74.0321082,"3202",40.7272235,-74.0337589,"Subscriber",1987,"Female"
"26307","2018-03-11 18:02:49.618","2018-03-11 18:08:34.359","3202",40.7272235,-74.0337589,"3187",40.7211236,-74.03805095,"Customer",1999,"Male"
"26307","2018-03-11 21:59:36.634","2018-03-11 22:05:08.605","3187",40.7211236,-74.03805095,"3276",40.7145840353589,-74.042817056179,"Subscriber",1992,"Male"
"26307","2018-03-13 18:36:11.998","2018-03-13 18:41:09.041","3186",40.7195861164717,-74.0431174635887,"3209",40.7241765,-74.0506564,"Subscriber",1983,"Female"
"26307","2018-03-14 08:56:57.877","2018-03-14 09:04:09.458","3209",40.7241765,-74.0506564,"3214",40.7127742,-74.0364857,"Subscriber",1994,"Male"
"26307","2018-03-14 17:58:51.847","2018-03-14 18:10:41.817","3214",40.7127742,-74.0364857,"3209",40.7241765,-74.0506564,"Subscriber",1994,"Male"
"26307","2018-03-15 19:54:38.341","2018-03-15 19:57:24.347","3209",40.7241765,-74.0506564,"3272",40.7233315864644,-74.0459525585174,"Subscriber",1988,"Male"
"26307","2018-03-16 10:55:24.4","2018-03-16 10:58:24.833","3272",40.7233315864644,-74.0459525585174,"3187",40.7211236,-74.03805095,"Subscriber",1981,"Male"
"26307","2018-03-19 17:34:58.878","2018-03-19 17:53:32.302","3198",40.7487159453802,-74.0404433012009,"3207",40.7376037,-74.0524783,"Subscriber",1986,"Female"
"26307","2018-03-19 21:16:00.447","2018-03-19 21:27:17.737","3207",40.7376037,-74.0524783,"3207",40.7376037,-74.0524783,"Subscriber",1991,"Male"
"26307","2018-03-20 08:24:57.113","2018-03-20 08:36:57.517","3207",40.7376037,-74.0524783,"3202",40.7272235,-74.0337589,"Subscriber",1993,"Male"
"26307","2018-03-20 16:23:47.375","2018-03-20 16:43:09.985","3202",40.7272235,-74.0337589,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1968,"Male"
"26307","2018-03-20 18:06:54.247","2018-03-20 18:31:45.257","3195",40.7307426253066,-74.0637838840485,"3183",40.7162469,-74.0334588,"Subscriber",1989,"Male"
"26307","2018-03-20 21:33:38.565","2018-03-20 21:37:32.123","3183",40.7162469,-74.0334588,"3267",40.7124188237569,-74.0385255217552,"Subscriber",1992,"Male"
"26307","2018-03-23 08:00:25.033","2018-03-23 08:03:42.114","3267",40.7124188237569,-74.0385255217552,"3183",40.7162469,-74.0334588,"Subscriber",1981,"Unknown"
"26307","2018-03-23 08:54:53.27","2018-03-23 08:58:39.512","3267",40.7124188237569,-74.0385255217552,"3183",40.7162469,-74.0334588,"Subscriber",1991,"Male"
"26307","2018-03-23 13:27:25.363","2018-03-23 13:32:03.523","3183",40.7162469,-74.0334588,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1986,"Male"
"26307","2018-03-23 14:10:50.816","2018-03-23 14:14:47.075","3186",40.7195861164717,-74.0431174635887,"3187",40.7211236,-74.03805095,"Subscriber",1988,"Female"
"26307","2018-03-25 19:14:42.394","2018-03-25 19:26:56.108","3639",40.7192517,-74.034234,"3639",40.7192517,-74.034234,"Subscriber",1981,"Female"
"26307","2018-03-26 08:28:14.523","2018-03-26 08:33:33.938","3639",40.7192517,-74.034234,"3202",40.7272235,-74.0337589,"Subscriber",1989,"Male"
"26307","2018-03-26 14:31:45.686","2018-03-26 14:36:53.936","3202",40.7272235,-74.0337589,"3203",40.727595966,-74.044247311,"Subscriber",1966,"Male"
"26307","2018-03-26 16:15:40.556","2018-03-26 16:20:00.557","3203",40.727595966,-74.044247311,"3273",40.72165072488,-74.0428841114044,"Subscriber",1989,"Female"
"26307","2018-03-26 16:33:42.51","2018-03-26 16:37:10.603","3273",40.72165072488,-74.0428841114044,"3203",40.727595966,-74.044247311,"Subscriber",1989,"Female"
"26307","2018-03-26 18:44:38.72","2018-03-26 18:48:37.317","3186",40.7195861164717,-74.0431174635887,"3279",40.7216301426384,-74.0499678254128,"Subscriber",1990,"Female"
"26307","2018-03-27 15:11:38.334","2018-03-27 15:18:32.822","3212",40.734785818,-74.050443636,"3640",40.73367,-74.0625,"Subscriber",1986,"Female"
"26307","2018-03-28 00:40:18.002","2018-03-28 00:47:11.565","3640",40.73367,-74.0625,"3212",40.734785818,-74.050443636,"Subscriber",1986,"Female"
"26307","2018-03-28 13:53:20.583","2018-03-28 14:01:05.328","3212",40.734785818,-74.050443636,"3640",40.73367,-74.0625,"Subscriber",1986,"Female"
"26307","2018-03-28 14:22:05.54","2018-03-28 14:30:13.688","3640",40.73367,-74.0625,"3210",40.742677141,-74.051788633,"Subscriber",1950,"Male"
"26307","2018-03-28 15:51:52.846","2018-03-28 16:02:47.103","3210",40.742677141,-74.051788633,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1950,"Male"
"26307","2018-03-28 17:52:37.302","2018-03-28 18:07:11.033","3195",40.7307426253066,-74.0637838840485,"3188",40.7101087,-74.0858489,"Subscriber",1976,"Male"
"26307","2018-03-29 16:58:44.021","2018-03-29 17:16:27.673","3188",40.7101087,-74.0858489,"3209",40.7241765,-74.0506564,"Subscriber",1985,"Male"
"26307","2018-03-29 18:06:18.872","2018-03-29 18:10:16.031","3209",40.7241765,-74.0506564,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1986,"Male"
"26307","2018-03-29 18:25:26.515","2018-03-29 18:29:17.065","3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",1976,"Male"
"26307","2018-03-29 20:17:27.349","2018-03-29 20:22:22.852","3186",40.7195861164717,-74.0431174635887,"3209",40.7241765,-74.0506564,"Subscriber",1978,"Female"
"26307","2018-03-30 10:57:49.241","2018-03-30 11:01:34.799","3209",40.7241765,-74.0506564,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1996,"Male"
"26307","2018-03-30 14:56:59.558","2018-03-30 15:02:09.277","3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",1981,"Female"
"26307","2018-03-30 15:58:44.596","2018-03-30 16:10:56.174","3203",40.727595966,-74.044247311,"3214",40.7127742,-74.0364857,"Customer",1969,"Unknown"
"26307","2018-03-31 07:57:53.568","2018-03-31 08:01:19.924","3214",40.7127742,-74.0364857,"3275",40.7183551982321,-74.0389144420624,"Subscriber",1983,"Female"
"26307","2018-03-31 08:21:05.22","2018-03-31 08:24:34.67","3275",40.7183551982321,-74.0389144420624,"3183",40.7162469,-74.0334588,"Subscriber",1993,"Male"
"26307","2018-04-01 15:43:48.236","2018-04-01 15:46:17.238","3183",40.7162469,-74.0334588,"3639",40.7192517,-74.034234,"Subscriber",1988,"Male"
"26307","2018-04-03 08:32:53.09","2018-04-03 08:38:43.885","3639",40.7192517,-74.034234,"3202",40.7272235,-74.0337589,"Subscriber",1989,"Male"
"26307","2018-04-03 20:25:23.207","2018-04-03 20:27:33.131","3202",40.7272235,-74.0337589,"3199",40.7287448,-74.0321082,"Subscriber",1988,"Male"
"26307","2018-04-05 09:05:54.504","2018-04-05 09:07:28.061","3199",40.7287448,-74.0321082,"3202",40.7272235,-74.0337589,"Subscriber",1988,"Male"
"26307","2018-04-05 15:54:06.819","2018-04-05 15:56:32.202","3202",40.7272235,-74.0337589,"3199",40.7287448,-74.0321082,"Subscriber",1987,"Female"
"26307","2018-04-05 17:52:20.588","2018-04-05 18:13:21.732","3199",40.7287448,-74.0321082,"3210",40.742677141,-74.051788633,"Subscriber",1987,"Male"
"26307","2018-04-05 20:28:37.515","2018-04-05 20:34:42.595","3210",40.742677141,-74.051788633,"3212",40.734785818,-74.050443636,"Subscriber",1991,"Female"
"26307","2018-04-06 05:34:14.324","2018-04-06 05:40:48.579","3212",40.734785818,-74.050443636,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1995,"Male"
"26307","2018-04-06 14:24:00.807","2018-04-06 14:26:26.324","3194",40.7253399253558,-74.0676221251488,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1990,"Male"
"26307","2018-04-06 17:35:19.606","2018-04-06 17:43:48.775","3195",40.7307426253066,-74.0637838840485,"3193",40.7246050998869,-74.0784059464931,"Subscriber",1984,"Male"
"26307","2018-04-09 08:45:19.644","2018-04-09 08:55:24.497","3193",40.7246050998869,-74.0784059464931,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1984,"Male"
"26307","2018-04-09 18:17:36.194","2018-04-09 18:26:55.358","3195",40.7307426253066,-74.0637838840485,"3210",40.742677141,-74.051788633,"Subscriber",1985,"Male"
"26307","2018-04-10 08:04:06.081","2018-04-10 08:17:56.094","3210",40.742677141,-74.051788633,"3195",40.7307426253066,-74.0637838840485,"Subscriber",1954,"Male"
"26307","2018-04-10 08:49:58.939","2018-04-10 09:06:15.902","3195",40.7307426253066,-74.0637838840485,"3639",40.7192517,-74.034234,"Subscriber",1986,"Male"
"26307","2018-04-10 10:26:43.887","2018-04-10 10:28:20.229","3639",40.7192517,-74.034234,"3183",40.7162469,-74.0334588,"Subscriber",1967,"Male"
"26307","2018-04-10 16:58:28.737","2018-04-10 17:07:03.608","3183",40.7162469,-74.0334588,"3192",40.7112423,-74.0557013,"Subscriber",1985,"Male"
"26307","2018-04-11 07:50:48.231","2018-04-11 07:58:52.395","3192",40.7112423,-74.0557013,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1990,"Female"
"26307","2018-04-11 17:51:38.599","2018-04-11 17:56:05.7","3186",40.7195861164717,-74.0431174635887,"3276",40.7145840353589,-74.042817056179,"Subscriber",1965,"Male"
"26307","2018-04-12 08:38:35.294","2018-04-12 08:43:16.02","3276",40.7145840353589,-74.042817056179,"3183",40.7162469,-74.0334588,"Subscriber",1965,"Male"
"26307","2018-04-12 12:12:32.531","2018-04-12 12:17:11.315","3269",40.7260117296463,-74.0503889322281,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1981,"Male"
"26307","2018-04-12 17:30:11.971","2018-04-12 17:35:40.393","3186",40.7195861164717,-74.0431174635887,"3269",40.7260117296463,-74.0503889322281,"Subscriber",1979,"Male"
"26307","2018-04-13 08:28:22.019","2018-04-13 08:38:09.714","3269",40.7260117296463,-74.0503889322281,"3273",40.72165072488,-74.0428841114044,"Subscriber",1981,"Male"
"26307","2018-04-13 17:32:14.572","2018-04-13 17:36:04.042","3639",40.7192517,-74.034234,"3202",40.7272235,-74.0337589,"Subscriber",1989,"Male"
"26307","2018-04-13 17:49:20.39","2018-04-13 17:57:01.759","3202",40.7272235,-74.0337589,"3276",40.7145840353589,-74.042817056179,"Subscriber",1982,"Male"
"26307","2018-04-13 17:58:24.482","2018-04-13 18:04:42.525","3276",40.7145840353589,-74.042817056179,"3192",40.7112423,-74.0557013,"Subscriber",1986,"Male"
"26307","2018-04-14 08:06:50.512","2018-04-14 08:17:39.848","3192",40.7112423,-74.0557013,"3183",40.7162469,-74.0334588,"Subscriber",1992,"Female"
"26307","2018-04-14 10:30:49.779","2018-04-14 11:13:36.619","3183",40.7162469,-74.0334588,"3211",40.72152515,-74.046304543,"Customer",1983,"Female"
"26307","2018-04-14 12:04:38.63","2018-04-14 12:40:30.634","3211",40.72152515,-74.046304543,"3183",40.7162469,-74.0334588,"Customer",1983,"Female"
"26307","2018-04-14 14:25:12.942","2018-04-14 14:35:58.729","3183",40.7162469,-74.0334588,"3203",40.727595966,-74.044247311,"Subscriber",1991,"Female"
"26307","2018-04-14 14:48:13.038","2018-04-14 15:20:54.767","3203",40.727595966,-74.044247311,"3203",40.727595966,-74.044247311,"Subscriber",1967,"Male"
"26307","2018-04-14 16:29:09.472","2018-04-14 16:34:21.054","3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1987,"Male"
"26307","2018-04-14 16:54:00.92","2018-04-14 17:06:38.012","3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",1971,"Female"
"26307","2018-04-15 12:28:33.693","2018-04-15 12:30:55.054","3203",40.727595966,-74.044247311,"3272",40.7233315864644,-74.0459525585174,"Subscriber",1987,"Male"
"26307","2018-04-16 20:59:21.918","2018-04-16 21:07:44.591","3272",40.7233315864644,-74.0459525585174,"3192",40.7112423,-74.0557013,"Subscriber",1989,"Male"
"26307","2018-04-17 07:16:58.987","2018-04-17 07:24:30.939","3192",40.7112423,-74.0557013,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1985,"Male"
"26307","2018-04-17 17:41:46.686","2018-04-17 17:46:21.146","3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",1981,"Female"
"26307","2018-04-18 07:07:43.126","2018-04-18 07:12:42.002","3203",40.727595966,-74.044247311,"3202",40.7272235,-74.0337589,"Subscriber",1969,"Female"
"26307","2018-04-18 17:56:11.915","2018-04-18 17:59:01.359","3202",40.7272235,-74.0337589,"3199",40.7287448,-74.0321082,"Subscriber",1989,"Female"
"26307","2018-04-19 18:50:18.875","2018-04-19 18:55:42.526","3186",40.7195861164717,-74.0431174635887,"3267",40.7124188237569,-74.0385255217552,"Subscriber",1984,"Male"
"26307","2018-04-20 06:18:43.05","2018-04-20 06:24:45.076","3267",40.7124188237569,-74.0385255217552,"3183",40.7162469,-74.0334588,"Subscriber",1983,"Male"
"26307","2018-04-21 22:23:55.727","2018-04-21 22:41:23.165","3481",40.71649,-74.04105,"3202",40.7272235,-74.0337589,"Subscriber",1989,"Male"
"26307","2018-04-22 13:03:31.62","2018-04-22 13:30:11.443","3202",40.7272235,-74.0337589,"3192",40.7112423,-74.0557013,"Customer",1958,"Female"
"26307","2018-04-22 14:47:39.244","2018-04-22 17:33:54.985","3192",40.7112423,-74.0557013,"3192",40.7112423,-74.0557013,"Customer",1969,"Unknown"
"26307","2018-04-23 12:44:54.638","2018-04-23 13:45:16.07","3192",40.7112423,-74.0557013,"3192",40.7112423,-74.0557013,"Customer",1969,"Unknown"
"26307","2018-05-01 18:01:04.285","2018-05-01 18:03:35.247","3198",40.7487159453802,-74.0404433012009,"3196",40.7443187,-74.0439909,"Subscriber",1988,"Female"
"26307","2018-05-02 07:53:25.197","2018-05-02 08:13:54.841","3196",40.7443187,-74.0439909,"3213",40.71848892,-74.047726625,"Subscriber",1977,"Male"
"26307","2018-05-02 08:46:24.212","2018-05-02 08:49:13.2","3213",40.71848892,-74.047726625,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1976,"Male"
"26307","2018-05-03 09:23:47.707","2018-05-03 09:28:48.007","3276",40.7145840353589,-74.042817056179,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1969,"Unknown"
"26307","2018-05-03 20:48:22.582","2018-05-03 20:54:14.462","3213",40.71848892,-74.047726625,"3192",40.7112423,-74.0557013,"Subscriber",1988,"Male"
"26307","2018-05-04 07:25:29.531","2018-05-04 07:38:50.769","3192",40.7112423,-74.0557013,"3183",40.7162469,-74.0334588,"Subscriber",1993,"Female"
"26307","2018-05-04 08:28:13.988","2018-05-04 08:29:33.052","3183",40.7162469,-74.0334588,"3184",40.7141454,-74.0335519,"Subscriber",1975,"Male"
"26307","2018-05-04 11:37:56.013","2018-05-04 11:44:38.504","3184",40.7141454,-74.0335519,"3273",40.72165072488,-74.0428841114044,"Subscriber",1994,"Male"
"26307","2018-05-04 12:16:52.881","2018-05-04 12:22:02.965","3273",40.72165072488,-74.0428841114044,"3203",40.727595966,-74.044247311,"Subscriber",1989,"Male"
"26307","2018-05-04 12:49:18.449","2018-05-04 12:54:18.55","3203",40.727595966,-74.044247311,"3202",40.7272235,-74.0337589,"Subscriber",1976,"Male"
"26307","2018-05-04 17:30:23.865","2018-05-04 17:36:40.491","3202",40.7272235,-74.0337589,"3185",40.7177325,-74.043845,"Subscriber",1982,"Male"
"26307","2018-05-04 18:02:26.638","2018-05-04 18:10:04.355","3185",40.7177325,-74.043845,"3214",40.7127742,-74.0364857,"Subscriber",1980,"Male"
"26307","2018-05-05 09:23:23.088","2018-05-05 09:27:06.801","3214",40.7127742,-74.0364857,"3639",40.7192517,-74.034234,"Subscriber",1983,"Male"
"26307","2018-05-05 20:38:39.74","2018-05-05 20:40:52.984","3639",40.7192517,-74.034234,"3187",40.7211236,-74.03805095,"Subscriber",1972,"Male"
"26307","2018-05-07 06:35:46.614","2018-05-07 06:39:40.688","3187",40.7211236,-74.03805095,"3183",40.7162469,-74.0334588,"Subscriber",1987,"Female"
"26307","2018-05-07 14:44:56.097","2018-05-07 14:59:26.698","3267",40.7124188237569,-74.0385255217552,"3267",40.7124188237569,-74.0385255217552,"Subscriber",1961,"Female"
"26307","2018-05-08 06:41:52.07","2018-05-08 06:46:05.027","3267",40.7124188237569,-74.0385255217552,"3183",40.7162469,-74.0334588,"Subscriber",1983,"Male"
"26307","2018-05-08 09:14:26.732","2018-05-08 09:17:32.487","3270",40.7252891078113,-74.0455716848373,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1986,"Male"
"26307","2018-05-08 19:38:55.794","2018-05-08 20:33:46.621","3186",40.7195861164717,-74.0431174635887,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1988,"Female"
"26307","2018-05-08 20:35:25.971","2018-05-08 20:40:40.209","3186",40.7195861164717,-74.0431174635887,"3278",40.725685483629,-74.0487903356552,"Subscriber",1992,"Male"
"26307","2018-05-08 21:45:36.995","2018-05-08 21:47:35.862","3186",40.7195861164717,-74.0431174635887,"3211",40.72152515,-74.046304543,"Subscriber",1991,"Male"
"26307","2018-05-09 07:18:46.002","2018-05-09 07:20:44.713","3211",40.72152515,-74.046304543,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1991,"Male"
"26307","2018-05-09 08:39:54.334","2018-05-09 08:43:26.149","3267",40.7124188237569,-74.0385255217552,"3183",40.7162469,-74.0334588,"Subscriber",1991,"Male"
"26307","2018-05-10 06:26:44.92","2018-05-10 06:29:23.268","3213",40.71848892,-74.047726625,"3186",40.7195861164717,-74.0431174635887,"Subscriber",1974,"Female"
"26307","2018-05-10 08:03:03.571","2018-05-10 08:13:39.921","3211",40.72152515,-74.046304543,"3184",40.7141454,-74.0335519,"Subscriber",1991,"Male"
"26307","2018-05-10 08:56:14.858","2018-05-10 09:04:26.304","3184",40.7141454,-74.0335519,"3183",40.7162469,-74.0334588,"Subscriber",1982,"Male"
"26307","2018-05-10 16:35:31.244","2018-05-10 16:40:16.447","3183",40.7162469,-74.0334588,"3213",40.71848892,-74.047726625,"Subscriber",1986,"Male"
"26307","2018-05-10 17:35:35.446","2018-05-10 17:41:39.401","3213",40.71848892,-74.047726625,"3269",40.7260117296463,-74.0503889322281,"Subscriber",1989,"Male"
"26307","2018-05-10 17:49:20.801","2018-05-10 18:00:19.271","3269",40.7260117296463,-74.0503889322281,"3198",40.7487159453802,-74.0404433012009,"Subscriber",1992,"Male"
"26307","2018-05-11 12:22:59.808","2018-05-11 12:25:56.102","3198",40.7487159453802,-74.0404433012009,"3196",40.7443187,-74.0439909,"Subscriber",1989,"Male"
